X,Y,Z
34.259509916,31.22216687,86.9078140258789
34.259509916,31.21716687,87.9917373657227
34.259509916,31.21216687,83.0025939941406
34.259509916,31.20716687,83.4372100830078
34.264509916,31.37716687,-0.000414614070905
34.264509916,31.37216687,-0.000411041080952
34.264509916,31.36716687,-0.00050551968161
34.264509916,31.36216687,-0.00049025361659
34.264509916,31.35716687,1.39028084278107
34.264509916,31.35216687,4.25691747665405
34.264509916,31.34716687,17.9600868225098
34.264509916,31.34216687,28.3279819488525
34.264509916,31.33716687,40.0843811035156
34.264509916,31.33216687,47.6992568969727
34.264509916,31.32716687,48.0654373168945
34.264509916,31.32216687,47.2705345153809
34.264509916,31.31716687,47.190845489502
34.264509916,31.31216687,58.5077362060547
34.264509916,31.30716687,56.8514251708984
34.264509916,31.30216687,67.2165145874023
34.264509916,31.29716687,71.6443557739258
34.264509916,31.29216687,75.2358703613281
34.264509916,31.28716687,72.4273223876953
34.264509916,31.28216687,59.9086761474609
34.264509916,31.27716687,58.1915512084961
34.264509916,31.27216687,55.5534477233887
34.264509916,31.26716687,65.8863906860352
34.264509916,31.26216687,64.59033203125
34.264509916,31.25716687,70.5788497924805
34.264509916,31.25216687,79.1570205688477
34.264509916,31.24716687,79.6630783081055
34.264509916,31.24216687,85.2529602050781
34.264509916,31.23716687,86.1629943847656
34.264509916,31.23216687,93.3408126831055
34.264509916,31.22716687,93.5298309326172
34.264509916,31.22216687,85.6138381958008
34.264509916,31.21716687,90.8330001831055
34.264509916,31.21216687,82.2039260864258
34.264509916,31.20716687,84.3889999389648
34.269509916,31.37716687,-0.000410895998357
34.269509916,31.37216687,-0.000424957630457
34.269509916,31.36716687,-0.00049025361659
34.269509916,31.36216687,1.02881550788879
34.269509916,31.35716687,6.93039464950562
34.269509916,31.35216687,12.8066148757935
34.269509916,31.34716687,26.644380569458
34.269509916,31.34216687,46.1861190795898
34.269509916,31.33716687,43.0635948181152
34.269509916,31.33216687,50.5999450683594
34.269509916,31.32716687,51.242790222168
34.269509916,31.32216687,45.7852478027344
34.269509916,31.31716687,59.3649597167969
34.269509916,31.31216687,54.1500015258789
34.269509916,31.30716687,54.9795722961426
34.269509916,31.30216687,69.6583251953125
34.269509916,31.29716687,71.3854370117188
34.269509916,31.29216687,74.1035232543945
34.269509916,31.28716687,73.4116592407227
34.269509916,31.28216687,54.6551170349121
34.269509916,31.27716687,52.4849891662598
34.269509916,31.27216687,60.2504844665527
34.269509916,31.26716687,64.7171096801758
34.269509916,31.26216687,68.4784545898438
34.269509916,31.25716687,75.5611953735352
34.269509916,31.25216687,82.2660675048828
34.269509916,31.24716687,86.4372329711914
34.269509916,31.24216687,90.5869522094727
34.269509916,31.23716687,91.2507400512695
34.269509916,31.23216687,93.7897796630859
34.269509916,31.22716687,90.6006317138672
34.269509916,31.22216687,83.7606735229492
34.269509916,31.21716687,81.4201507568359
34.269509916,31.21216687,80.2603988647461
34.269509916,31.20716687,86.7303161621094
34.274509916,31.37716687,-0.000410446518799
34.274509916,31.37216687,-0.000396200484829
34.274509916,31.36716687,1.18319940567017
34.274509916,31.36216687,9.05784893035889
34.274509916,31.35716687,19.6623039245605
34.274509916,31.35216687,29.5068416595459
34.274509916,31.34716687,42.8461837768555
34.274509916,31.34216687,45.4956474304199
34.274509916,31.33716687,44.8865699768066
34.274509916,31.33216687,49.5816078186035
34.274509916,31.32716687,42.3171691894531
34.274509916,31.32216687,48.7498893737793
34.274509916,31.31716687,52.3296661376953
34.274509916,31.31216687,60.2552528381348
34.274509916,31.30716687,65.03515625
34.274509916,31.30216687,72.0401916503906
34.274509916,31.29716687,71.7250518798828
34.274509916,31.29216687,64.8989562988281
34.274509916,31.28716687,68.2248611450195
34.274509916,31.28216687,58.1037712097168
34.274509916,31.27716687,55.1068153381348
34.274509916,31.27216687,63.5436058044434
34.274509916,31.26716687,66.6035919189453
34.274509916,31.26216687,73.5329132080078
34.274509916,31.25716687,82.3383255004883
34.274509916,31.25216687,86.9227905273438
34.274509916,31.24716687,90.2576370239258
34.274509916,31.24216687,92.496467590332
34.274509916,31.23716687,97.1296768188477
34.274509916,31.23216687,92.3968200683594
34.274509916,31.22716687,89.55029296875
34.274509916,31.22216687,82.5104598999023
34.274509916,31.21716687,79.3564147949219
34.274509916,31.21216687,79.1502304077148
34.279509916,31.39716687,-0.000414849724621
34.279509916,31.39216687,-0.000410567008657
34.279509916,31.38716687,-0.000411545304814
34.279509916,31.38216687,-0.000417817151174
34.279509916,31.37716687,-0.000396200484829
34.279509916,31.37216687,1.7457799911499
34.279509916,31.36716687,11.5227918624878
34.279509916,31.36216687,22.1669960021973
34.279509916,31.35716687,26.3428802490234
34.279509916,31.35216687,36.4895629882812
34.279509916,31.34716687,48.0454521179199
34.279509916,31.34216687,47.6807098388672
34.279509916,31.33716687,48.3154487609863
34.279509916,31.33216687,48.6553344726562
34.279509916,31.32716687,37.4890937805176
34.279509916,31.32216687,61.1997337341309
34.279509916,31.31716687,59.7975540161133
34.279509916,31.31216687,59.688850402832
34.279509916,31.30716687,74.411018371582
34.279509916,31.30216687,62.4222030639648
34.279509916,31.29716687,65.8418655395508
34.279509916,31.29216687,56.3374938964844
34.279509916,31.28716687,46.608512878418
34.279509916,31.28216687,47.6072883605957
34.279509916,31.27716687,62.24755859375
34.279509916,31.27216687,71.2111968994141
34.279509916,31.26716687,68.8517837524414
34.279509916,31.26216687,80.3820419311523
34.279509916,31.25716687,89.8496322631836
34.279509916,31.25216687,89.1343994140625
34.279509916,31.24716687,92.7085723876953
34.279509916,31.24216687,95.1590270996094
34.279509916,31.23716687,99.5004653930664
34.279509916,31.23216687,95.0174407958984
34.279509916,31.22716687,87.7854690551758
34.279509916,31.22216687,81.9031066894531
34.279509916,31.21716687,77.0853500366211
34.279509916,31.21216687,78.4553451538086
34.284509916,31.39716687,-0.000416050897911
34.284509916,31.39216687,-0.000411202607211
34.284509916,31.38716687,-0.000412069872255
34.284509916,31.38216687,-0.000396200484829
34.284509916,31.37716687,2.030268907547
34.284509916,31.37216687,4.64526796340942
34.284509916,31.36716687,17.6984176635742
34.284509916,31.36216687,28.6220722198486
34.284509916,31.35716687,39.9038314819336
34.284509916,31.35216687,48.686092376709
34.284509916,31.34716687,48.9682464599609
34.284509916,31.34216687,47.1932487487793
34.284509916,31.33716687,34.8016777038574
34.284509916,31.33216687,44.7685890197754
34.284509916,31.32716687,50.870849609375
34.284509916,31.32216687,56.653434753418
34.284509916,31.31716687,53.0896110534668
34.284509916,31.31216687,56.603759765625
34.284509916,31.30716687,69.1113739013672
34.284509916,31.30216687,71.5950775146484
34.284509916,31.29716687,58.4342079162598
34.284509916,31.29216687,53.4353828430176
34.284509916,31.28716687,50.8022880554199
34.284509916,31.28216687,56.2750473022461
34.284509916,31.27716687,62.4750061035156
34.284509916,31.27216687,76.2551345825195
34.284509916,31.26716687,72.1486892700195
34.284509916,31.26216687,82.2127151489258
34.284509916,31.25716687,89.7417449951172
34.284509916,31.25216687,93.8987731933594
34.284509916,31.24716687,94.798583984375
34.284509916,31.24216687,90.0035781860352
34.284509916,31.23716687,89.4542083740234
34.284509916,31.23216687,90.7566833496094
34.284509916,31.22716687,84.7119140625
34.284509916,31.22216687,79.9030990600586
34.284509916,31.21716687,75.1163635253906
34.284509916,31.21216687,74.5989303588867
34.289509916,31.39716687,-0.00041047486593
34.289509916,31.39216687,-0.000410813925555
34.289509916,31.38716687,-0.000396200484829
34.289509916,31.38216687,2.24751353263855
34.289509916,31.37716687,3.4391918182373
34.289509916,31.37216687,12.8691425323486
34.289509916,31.36716687,19.9194965362549
34.289509916,31.36216687,39.2200508117676
34.289509916,31.35716687,47.8389320373535
34.289509916,31.35216687,52.2282447814941
34.289509916,31.34716687,51.8425216674805
34.289509916,31.34216687,49.6873168945312
34.289509916,31.33716687,49.9821586608887
34.289509916,31.33216687,51.1558609008789
34.289509916,31.32716687,58.4916648864746
34.289509916,31.32216687,69.2758178710938
34.289509916,31.31716687,68.1260604858398
34.289509916,31.31216687,61.3928565979004
34.289509916,31.30716687,64.0568542480469
34.289509916,31.30216687,63.5468368530273
34.289509916,31.29716687,55.8218841552734
34.289509916,31.29216687,52.2485504150391
34.289509916,31.28716687,49.9318351745605
34.289509916,31.28216687,56.309513092041
34.289509916,31.27716687,59.0435523986816
34.289509916,31.27216687,67.4294662475586
34.289509916,31.26716687,73.0850677490234
34.289509916,31.26216687,76.9464950561523
34.289509916,31.25716687,86.3885498046875
34.289509916,31.25216687,95.9059906005859
34.289509916,31.24716687,88.937255859375
34.289509916,31.24216687,81.6990585327148
34.289509916,31.23716687,81.8883972167969
34.289509916,31.23216687,77.9153289794922
34.289509916,31.22716687,81.2814254760742
34.289509916,31.22216687,80.0310211181641
34.289509916,31.21716687,73.2657241821289
34.294509916,31.39716687,-0.000410914741224
34.294509916,31.39216687,-0.000396200484829
34.294509916,31.38716687,2.04318809509277
34.294509916,31.38216687,8.09146595001221
34.294509916,31.37716687,3.60855007171631
34.294509916,31.37216687,15.9968519210815
34.294509916,31.36716687,27.6243667602539
34.294509916,31.36216687,41.1983871459961
34.294509916,31.35716687,42.4126968383789
34.294509916,31.35216687,48.6031951904297
34.294509916,31.34716687,46.5295791625977
34.294509916,31.34216687,43.0559883117676
34.294509916,31.33716687,42.6721076965332
34.294509916,31.33216687,54.4441452026367
34.294509916,31.32716687,54.2525939941406
34.294509916,31.32216687,68.9337463378906
34.294509916,31.31716687,56.4720115661621
34.294509916,31.31216687,56.6056709289551
34.294509916,31.30716687,53.5735130310059
34.294509916,31.30216687,64.9584732055664
34.294509916,31.29716687,59.686580657959
34.294509916,31.29216687,56.3986167907715
34.294509916,31.28716687,52.0575256347656
34.294509916,31.28216687,55.9207344055176
34.294509916,31.27716687,68.485595703125
34.294509916,31.27216687,67.7425003051758
34.294509916,31.26716687,68.315071105957
34.294509916,31.26216687,72.2792510986328
34.294509916,31.25716687,80.803337097168
34.294509916,31.25216687,88.2263793945312
34.294509916,31.24716687,83.1244964599609
34.294509916,31.24216687,77.8059158325195
34.294509916,31.23716687,76.4411544799805
34.294509916,31.23216687,72.4831008911133
34.294509916,31.22716687,77.0410690307617
34.294509916,31.22216687,74.262092590332
34.294509916,31.21716687,69.1534576416016
34.299509916,31.41716687,-0.000414957205066
34.299509916,31.41216687,-0.000412179884734
34.299509916,31.40716687,-0.000411790562794
34.299509916,31.40216687,-0.000537611660548
34.299509916,31.39716687,-0.000396200484829
34.299509916,31.39216687,4.30366802215576
34.299509916,31.38716687,4.92896890640259
34.299509916,31.38216687,9.51682186126709
34.299509916,31.37716687,11.5254554748535
34.299509916,31.37216687,21.0319938659668
34.299509916,31.36716687,29.7270030975342
34.299509916,31.36216687,32.486743927002
34.299509916,31.35716687,34.5691108703613
34.299509916,31.35216687,34.8577194213867
34.299509916,31.34716687,40.8576316833496
34.299509916,31.34216687,39.300163269043
34.299509916,31.33716687,44.0142288208008
34.299509916,31.33216687,56.7947959899902
34.299509916,31.32716687,77.3264465332031
34.299509916,31.32216687,76.0988311767578
34.299509916,31.31716687,52.0882034301758
34.299509916,31.31216687,47.1889381408691
34.299509916,31.30716687,55.1807670593262
34.299509916,31.30216687,56.9905967712402
34.299509916,31.29716687,58.7653388977051
34.299509916,31.29216687,59.468620300293
34.299509916,31.28716687,57.5045852661133
34.299509916,31.28216687,70.2820281982422
34.299509916,31.27716687,68.4637451171875
34.299509916,31.27216687,63.2774543762207
34.299509916,31.26716687,63.4488372802734
34.299509916,31.26216687,67.1098861694336
34.299509916,31.25716687,72.857536315918
34.299509916,31.25216687,81.0627212524414
34.299509916,31.24716687,76.2699584960938
34.299509916,31.24216687,71.6703414916992
34.299509916,31.23716687,75.4589080810547
34.299509916,31.23216687,68.1528091430664
34.299509916,31.22716687,70.7534866333008
34.299509916,31.22216687,70.3874206542969
34.304509916,31.41716687,-0.000413806643337
34.304509916,31.41216687,-0.000410618056776
34.304509916,31.40716687,-0.000411671964685
34.304509916,31.40216687,-0.000396200484829
34.304509916,31.39716687,3.8055477142334
34.304509916,31.39216687,3.43883848190308
34.304509916,31.38716687,8.88363838195801
34.304509916,31.38216687,13.2798900604248
34.304509916,31.37716687,16.6594543457031
34.304509916,31.37216687,31.6315422058105
34.304509916,31.36716687,29.9582996368408
34.304509916,31.36216687,28.0262699127197
34.304509916,31.35716687,21.2643051147461
34.304509916,31.35216687,24.1124572753906
34.304509916,31.34716687,29.6311912536621
34.304509916,31.34216687,38.865779876709
34.304509916,31.33716687,48.1459121704102
34.304509916,31.33216687,58.7362632751465
34.304509916,31.32716687,74.0754013061523
34.304509916,31.32216687,70.0230484008789
34.304509916,31.31716687,55.3108901977539
34.304509916,31.31216687,47.8106803894043
34.304509916,31.30716687,45.9710235595703
34.304509916,31.30216687,59.5323257446289
34.304509916,31.29716687,55.7192764282227
34.304509916,31.29216687,56.651611328125
34.304509916,31.28716687,50.9887504577637
34.304509916,31.28216687,60.4815444946289
34.304509916,31.27716687,52.2077980041504
34.304509916,31.27216687,55.9611320495605
34.304509916,31.26716687,60.5946273803711
34.304509916,31.26216687,63.6524047851562
34.304509916,31.25716687,66.5097198486328
34.304509916,31.25216687,69.0725479125977
34.304509916,31.24716687,71.0919494628906
34.304509916,31.24216687,67.2509841918945
34.304509916,31.23716687,68.0520248413086
34.304509916,31.23216687,64.4665222167969
34.304509916,31.22716687,66.5059661865234
34.304509916,31.22216687,68.5609130859375
34.309509916,31.41716687,-0.000417486182414
34.309509916,31.41216687,-0.000411257788073
34.309509916,31.40716687,-0.000416020397097
34.309509916,31.40216687,-0.000396200484829
34.309509916,31.39716687,3.77667379379272
34.309509916,31.39216687,4.39365768432617
34.309509916,31.38716687,9.00090789794922
34.309509916,31.38216687,15.2859601974487
34.309509916,31.37716687,24.6042041778564
34.309509916,31.37216687,29.2875709533691
34.309509916,31.36716687,20.7054061889648
34.309509916,31.36216687,21.0059413909912
34.309509916,31.35716687,24.294771194458
34.309509916,31.35216687,30.3592891693115
34.309509916,31.34716687,34.7582969665527
34.309509916,31.34216687,46.3530311584473
34.309509916,31.33716687,59.440559387207
34.309509916,31.33216687,72.5123519897461
34.309509916,31.32716687,75.7183685302734
34.309509916,31.32216687,65.8165817260742
34.309509916,31.31716687,54.2654571533203
34.309509916,31.31216687,53.0413932800293
34.309509916,31.30716687,48.8369331359863
34.309509916,31.30216687,46.7621154785156
34.309509916,31.29716687,46.2565536499023
34.309509916,31.29216687,53.2348785400391
34.309509916,31.28716687,47.6517715454102
34.309509916,31.28216687,50.2342414855957
34.309509916,31.27716687,50.4331817626953
34.309509916,31.27216687,52.340991973877
34.309509916,31.26716687,56.8460578918457
34.309509916,31.26216687,61.0014533996582
34.309509916,31.25716687,61.6636085510254
34.309509916,31.25216687,62.2602386474609
34.309509916,31.24716687,62.2731971740723
34.309509916,31.24216687,63.5518493652344
34.309509916,31.23716687,64.4046325683594
34.309509916,31.23216687,66.0809326171875
34.309509916,31.22716687,68.897705078125
34.314509916,31.41716687,-0.000410737207858
34.314509916,31.41216687,-0.000411217508372
34.314509916,31.40716687,-0.000396200484829
34.314509916,31.40216687,7.09547185897827
34.314509916,31.39716687,5.52400255203247
34.314509916,31.39216687,3.70554637908936
34.314509916,31.38716687,8.66569805145264
34.314509916,31.38216687,23.0502853393555
34.314509916,31.37716687,26.4130096435547
34.314509916,31.37216687,26.8608360290527
34.314509916,31.36716687,22.7253036499023
34.314509916,31.36216687,23.8504981994629
34.314509916,31.35716687,28.1615085601807
34.314509916,31.35216687,33.9694061279297
34.314509916,31.34716687,43.6120758056641
34.314509916,31.34216687,58.0519104003906
34.314509916,31.33716687,69.8338470458984
34.314509916,31.33216687,83.5166854858398
34.314509916,31.32716687,73.9578247070312
34.314509916,31.32216687,60.9731636047363
34.314509916,31.31716687,53.9343719482422
34.314509916,31.31216687,51.7433128356934
34.314509916,31.30716687,50.2393417358398
34.314509916,31.30216687,47.6084251403809
34.314509916,31.29716687,49.509349822998
34.314509916,31.29216687,49.8520355224609
34.314509916,31.28716687,47.3028030395508
34.314509916,31.28216687,48.0974197387695
34.314509916,31.27716687,48.1352882385254
34.314509916,31.27216687,50.7494735717773
34.314509916,31.26716687,54.101146697998
34.314509916,31.26216687,57.6003265380859
34.314509916,31.25716687,57.9052963256836
34.314509916,31.25216687,59.7140083312988
34.314509916,31.24716687,60.8014183044434
34.314509916,31.24216687,63.4876670837402
34.314509916,31.23716687,64.2557907104492
34.314509916,31.23216687,65.8544311523438
34.314509916,31.22716687,67.1170272827148
34.319509916,31.43216687,-0.000410652195569
34.319509916,31.42716687,-0.000411217653891
34.319509916,31.42216687,-0.000414882262703
34.319509916,31.41716687,-0.000410526903579
34.319509916,31.41216687,-0.000396200484829
34.319509916,31.40716687,11.1791734695435
34.319509916,31.40216687,7.3148307800293
34.319509916,31.39716687,6.9510235786438
34.319509916,31.39216687,17.9391746520996
34.319509916,31.38716687,24.0938491821289
34.319509916,31.38216687,25.2053070068359
34.319509916,31.37716687,28.260669708252
34.319509916,31.37216687,24.6806793212891
34.319509916,31.36716687,26.360523223877
34.319509916,31.36216687,29.8654899597168
34.319509916,31.35716687,36.5703468322754
34.319509916,31.35216687,40.5098152160645
34.319509916,31.34716687,52.852237701416
34.319509916,31.34216687,62.1061782836914
34.319509916,31.33716687,78.6310424804688
34.319509916,31.33216687,84.7339096069336
34.319509916,31.32716687,69.9973068237305
34.319509916,31.32216687,58.7693367004395
34.319509916,31.31716687,54.8116569519043
34.319509916,31.31216687,54.181957244873
34.319509916,31.30716687,50.9599494934082
34.319509916,31.30216687,50.2524909973145
34.319509916,31.29716687,53.2620124816895
34.319509916,31.29216687,54.3551712036133
34.319509916,31.28716687,49.0306625366211
34.319509916,31.28216687,49.342227935791
34.319509916,31.27716687,49.0524215698242
34.319509916,31.27216687,51.5637855529785
34.319509916,31.26716687,52.1264305114746
34.319509916,31.26216687,54.7305908203125
34.319509916,31.25716687,56.5185432434082
34.319509916,31.25216687,58.5620269775391
34.319509916,31.24716687,62.3098220825195
34.319509916,31.24216687,64.2310943603516
34.319509916,31.23716687,65.1233901977539
34.319509916,31.23216687,66.003173828125
34.324509916,31.43216687,-0.000410727341659
34.324509916,31.42716687,-0.000412029534345
34.324509916,31.42216687,-0.000415375514422
34.324509916,31.41716687,-0.000437131588114
34.324509916,31.41216687,12.3107995986938
34.324509916,31.40716687,8.70272922515869
34.324509916,31.40216687,8.87999820709229
34.324509916,31.39716687,8.82991790771484
34.324509916,31.39216687,14.1312055587769
34.324509916,31.38716687,22.7920532226562
34.324509916,31.38216687,22.5780277252197
34.324509916,31.37716687,25.6664218902588
34.324509916,31.37216687,27.2960681915283
34.324509916,31.36716687,32.275203704834
34.324509916,31.36216687,35.4452056884766
34.324509916,31.35716687,42.5019035339355
34.324509916,31.35216687,51.3874092102051
34.324509916,31.34716687,67.4246826171875
34.324509916,31.34216687,82.8599166870117
34.324509916,31.33716687,86.6788101196289
34.324509916,31.33216687,79.5850296020508
34.324509916,31.32716687,67.1681823730469
34.324509916,31.32216687,59.2141876220703
34.324509916,31.31716687,57.8093566894531
34.324509916,31.31216687,57.5631446838379
34.324509916,31.30716687,55.7280464172363
34.324509916,31.30216687,61.4402961730957
34.324509916,31.29716687,57.7665481567383
34.324509916,31.29216687,56.9633407592773
34.324509916,31.28716687,51.6299247741699
34.324509916,31.28216687,51.3856506347656
34.324509916,31.27716687,50.2981414794922
34.324509916,31.27216687,50.5026931762695
34.324509916,31.26716687,53.5967445373535
34.324509916,31.26216687,54.2793655395508
34.324509916,31.25716687,55.6654739379883
34.324509916,31.25216687,60.7356109619141
34.324509916,31.24716687,62.6467971801758
34.324509916,31.24216687,65.9455947875977
34.324509916,31.23716687,68.0713272094727
34.329509916,31.43216687,-0.000411185174016
34.329509916,31.42716687,-0.000412568537286
34.329509916,31.42216687,-0.000437131588114
34.329509916,31.41716687,13.1466226577759
34.329509916,31.41216687,10.2811050415039
34.329509916,31.40716687,10.342396736145
34.329509916,31.40216687,12.2406034469604
34.329509916,31.39716687,20.0048904418945
34.329509916,31.39216687,22.1979351043701
34.329509916,31.38716687,25.4876689910889
34.329509916,31.38216687,15.4834299087524
34.329509916,31.37716687,24.2347507476807
34.329509916,31.37216687,30.2728672027588
34.329509916,31.36716687,36.9216804504395
34.329509916,31.36216687,41.983081817627
